                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.1203,                 1.1116,                 1.3301,                0.81056,                 0.6114,                0.69824,                0.48787,                 1.4035,                 1.1796,                 1.5111,               0.001469,               0.001469,               0.001469
                     15,                 1.1074,                 1.0827,                 1.3197,                0.81861,                0.62958,                0.71633,                0.49716,                 1.3739,                 1.1461,                  1.477,              0.0014525,              0.0014525,              0.0014525
                     16,                 1.1077,                 1.0808,                 1.3235,                0.82234,                0.61965,                 0.7053,                0.49682,                 1.3636,                 1.1678,                  1.478,               0.001436,               0.001436,               0.001436
                     17,                 1.0919,                 1.0435,                 1.3127,                0.83257,                0.62347,                0.71011,                 0.4968,                 1.3742,                 1.1728,                 1.4738,              0.0014195,              0.0014195,              0.0014195
                     18,                 1.0794,                 1.0403,                 1.3064,                0.82299,                0.63062,                0.71365,                0.50477,                 1.3367,                 1.1232,                 1.4637,              0.0014029,              0.0014029,              0.0014029
                     19,                 1.0626,                 1.0241,                 1.3004,                0.83688,                0.61971,                0.71552,                0.50251,                  1.348,                 1.1118,                 1.4771,              0.0013864,              0.0013864,              0.0013864
                     20,                 1.0847,                 1.0392,                 1.3088,                 0.8445,                0.63148,                 0.7216,                0.51173,                 1.3213,                 1.0826,                 1.4547,              0.0013699,              0.0013699,              0.0013699
                     21,                 1.0863,                  1.035,                 1.3008,                0.83172,                  0.659,                0.72968,                0.51603,                 1.3223,                 1.0677,                 1.4323,              0.0013534,              0.0013534,              0.0013534
                     22,                 1.0621,                 1.0128,                 1.2893,                0.82078,                0.63915,                0.71989,                0.50786,                 1.3343,                  1.107,                 1.4482,              0.0013369,              0.0013369,              0.0013369
                     23,                 1.0497,                 1.0098,                 1.2826,                0.81835,                0.65644,                0.73179,                0.51666,                 1.3073,                 1.0544,                 1.4351,              0.0013204,              0.0013204,              0.0013204
                     24,                 1.0606,                 1.0023,                 1.2887,                 0.8418,                0.65731,                0.73953,                0.52369,                 1.2876,                 1.0462,                 1.4156,              0.0013039,              0.0013039,              0.0013039
                     25,                 1.0362,                0.97003,                 1.2763,                0.83742,                0.65378,                0.73403,                0.52201,                 1.2939,                 1.0419,                 1.4293,              0.0012874,              0.0012874,              0.0012874
                     26,                 1.0463,                0.99207,                 1.2919,                0.84786,                0.64509,                0.73754,                0.52498,                 1.2816,                 1.0442,                 1.4196,              0.0012709,              0.0012709,              0.0012709
                     27,                 1.0412,                0.96944,                 1.2771,                0.83009,                0.66961,                0.74175,                0.52769,                 1.2836,                 1.0207,                 1.4293,              0.0012544,              0.0012544,              0.0012544
                     28,                 1.0207,                0.95807,                 1.2716,                0.83918,                0.66422,                0.74782,                0.53404,                 1.2728,                 1.0266,                 1.4108,              0.0012379,              0.0012379,              0.0012379
                     29,                 1.0111,                 0.9315,                 1.2589,                0.85842,                0.66762,                0.74796,                0.53476,                 1.2824,                 1.0005,                 1.4176,              0.0012214,              0.0012214,              0.0012214
                     30,                 1.0206,                0.93877,                 1.2651,                 0.8443,                0.66886,                0.74961,                0.53502,                 1.2571,                  1.016,                 1.4002,              0.0012049,              0.0012049,              0.0012049
                     31,                0.98607,                0.92215,                 1.2426,                0.83815,                 0.6799,                0.75776,                0.54163,                  1.264,                0.97097,                 1.4102,              0.0011884,              0.0011884,              0.0011884
                     32,                 1.0079,                0.91671,                 1.2535,                0.85171,                0.68034,                 0.7609,                0.54548,                 1.2421,                0.96298,                 1.3895,              0.0011719,              0.0011719,              0.0011719
                     33,                0.99363,                0.90046,                 1.2473,                0.84986,                 0.6675,                0.75269,                0.53827,                 1.2531,                0.98928,                  1.397,              0.0011554,              0.0011554,              0.0011554
                     34,                 1.0082,                0.91131,                 1.2553,                0.84943,                0.67172,                0.75824,                0.54218,                 1.2645,                0.95967,                  1.392,              0.0011389,              0.0011389,              0.0011389
                     35,                 1.0048,                0.90917,                 1.2622,                0.85406,                0.67758,                0.76185,                0.54734,                 1.2487,                0.96671,                 1.3923,              0.0011224,              0.0011224,              0.0011224
                     36,                0.99253,                0.89804,                 1.2505,                0.84366,                0.68413,                0.75983,                0.54695,                 1.2459,                0.95648,                 1.3933,              0.0011059,              0.0011059,              0.0011059
                     37,                0.98657,                0.88546,                 1.2412,                0.85407,                0.68443,                0.76474,                0.54605,                 1.2316,                0.93868,                 1.3866,              0.0010894,              0.0010894,              0.0010894
                     38,                0.97691,                0.87642,                 1.2409,                0.85039,                 0.6765,                0.76024,                0.54785,                 1.2341,                0.96575,                 1.3776,              0.0010729,              0.0010729,              0.0010729
                     39,                0.97938,                 0.8839,                 1.2366,                0.83786,                0.69157,                0.76573,                0.55069,                 1.2401,                0.93601,                 1.3766,              0.0010564,              0.0010564,              0.0010564
                     40,                0.98291,                0.87476,                 1.2366,                 0.8519,                0.68538,                0.76976,                0.55413,                 1.2299,                0.93591,                 1.3747,              0.0010399,              0.0010399,              0.0010399
                     41,                0.98196,                0.87352,                 1.2343,                0.85213,                0.68821,                0.77324,                0.55908,                 1.2097,                0.91116,                 1.3612,              0.0010234,              0.0010234,              0.0010234
                     42,                0.96906,                0.85996,                 1.2274,                0.85588,                 0.6925,                0.77116,                0.55725,                 1.2198,                0.90416,                  1.369,              0.0010069,              0.0010069,              0.0010069
                     43,                0.96614,                0.86468,                 1.2298,                0.84283,                0.69919,                0.77289,                 0.5582,                 1.2151,                0.90467,                 1.3662,             0.00099036,             0.00099036,             0.00099036
                     44,                0.96436,                0.84461,                 1.2279,                0.85084,                0.69203,                0.77367,                0.55438,                 1.2249,                0.91646,                 1.3669,             0.00097386,             0.00097386,             0.00097386
                     45,                0.96363,                 0.8561,                 1.2217,                0.84737,                0.69893,                0.77806,                0.55915,                 1.2185,                0.90987,                 1.3607,             0.00095736,             0.00095736,             0.00095736
                     46,                0.94568,                0.82895,                 1.2135,                0.85339,                0.69985,                0.78005,                0.56354,                 1.2174,                0.89827,                 1.3719,             0.00094085,             0.00094085,             0.00094085
                     47,                0.95985,                0.84297,                 1.2211,                0.85595,                0.69639,                0.78073,                0.56453,                 1.2072,                0.89115,                 1.3525,             0.00092435,             0.00092435,             0.00092435
                     48,                0.94886,                0.81939,                 1.2104,                0.86332,                0.69744,                0.78322,                0.56786,                 1.1988,                0.87708,                 1.3494,             0.00090785,             0.00090785,             0.00090785
                     49,                0.95356,                 0.8296,                 1.2143,                0.84626,                0.69939,                0.77786,                0.56701,                 1.2054,                0.88651,                 1.3531,             0.00089134,             0.00089134,             0.00089134
                     50,                0.94594,                0.82161,                 1.2166,                0.85803,                0.69484,                0.77913,                0.56834,                 1.1913,                 0.8823,                 1.3485,             0.00087484,             0.00087484,             0.00087484
                     51,                0.94766,                0.82023,                 1.2131,                0.87564,                0.69502,                 0.7835,                0.56904,                 1.1973,                0.87518,                 1.3491,             0.00085834,             0.00085834,             0.00085834
                     52,                0.94031,                0.81267,                 1.2119,                0.87304,                0.69969,                0.78453,                0.56741,                 1.2014,                0.86634,                 1.3518,             0.00084184,             0.00084184,             0.00084184
                     53,                0.92256,                 0.7971,                 1.1963,                0.85559,                0.70462,                0.78808,                0.57248,                 1.1922,                0.86192,                 1.3499,             0.00082533,             0.00082533,             0.00082533
                     54,                0.94165,                0.81328,                 1.2154,                0.86525,                0.69785,                0.78498,                0.57006,                 1.1848,                0.85937,                  1.341,             0.00080883,             0.00080883,             0.00080883
                     55,                0.92239,                0.79012,                 1.1939,                0.87121,                0.70651,                0.79053,                0.57498,                  1.191,                0.85439,                 1.3408,             0.00079233,             0.00079233,             0.00079233
                     56,                0.92296,                0.78272,                 1.1941,                0.86282,                0.70579,                0.78914,                0.57379,                 1.1864,                0.85475,                 1.3388,             0.00077582,             0.00077582,             0.00077582
                     57,                0.92329,                0.78498,                  1.197,                0.87198,                0.70884,                0.79161,                0.57393,                 1.1784,                0.84782,                 1.3319,             0.00075932,             0.00075932,             0.00075932
                     58,                0.93128,                0.78836,                 1.2011,                0.86351,                0.70803,                0.78848,                0.57214,                 1.1801,                 0.8502,                 1.3382,             0.00074282,             0.00074282,             0.00074282
                     59,                0.90129,                0.75876,                 1.1838,                0.86903,                0.70789,                0.79124,                0.57992,                 1.1703,                0.83882,                 1.3314,             0.00072631,             0.00072631,             0.00072631
                     60,                0.90365,                0.76441,                 1.1883,                0.86128,                 0.7126,                0.78965,                0.57803,                 1.1689,                0.83701,                 1.3287,             0.00070981,             0.00070981,             0.00070981
                     61,                0.90113,                0.75656,                 1.1887,                0.87366,                 0.7059,                0.79048,                 0.5777,                 1.1744,                0.83644,                 1.3303,             0.00069331,             0.00069331,             0.00069331
                     62,                0.91091,                0.76354,                 1.1853,                0.86934,                0.70842,                0.79125,                0.57937,                 1.1739,                0.83215,                 1.3373,              0.0006768,              0.0006768,              0.0006768
                     63,                0.90573,                 0.7488,                 1.1867,                0.87153,                0.70507,                0.79113,                 0.5783,                 1.1723,                0.83384,                 1.3272,              0.0006603,              0.0006603,              0.0006603
                     64,                0.90392,                  0.755,                 1.1871,                0.87042,                0.71175,                 0.7921,                0.58028,                 1.1675,                0.83006,                 1.3321,              0.0006438,              0.0006438,              0.0006438
                     65,                0.88807,                0.73986,                  1.176,                0.86876,                0.71031,                0.79448,                0.58234,                   1.16,                0.82765,                 1.3268,             0.00062729,             0.00062729,             0.00062729
                     66,                0.88253,                0.73654,                  1.176,                0.87071,                0.70923,                0.79348,                0.58215,                 1.1612,                0.82252,                 1.3275,             0.00061079,             0.00061079,             0.00061079
                     67,                0.88919,                0.73277,                  1.171,                0.87351,                0.70766,                0.79308,                 0.5816,                 1.1658,                0.82065,                 1.3285,             0.00059429,             0.00059429,             0.00059429
                     68,                0.88956,                0.73521,                 1.1667,                0.86202,                 0.7216,                0.79767,                0.58274,                 1.1667,                0.81845,                 1.3245,             0.00057778,             0.00057778,             0.00057778
                     69,                0.88753,                0.73785,                 1.1735,                0.87277,                0.71428,                0.79556,                0.58194,                  1.164,                0.81554,                 1.3229,             0.00056128,             0.00056128,             0.00056128
                     70,                0.88042,                0.73703,                 1.1711,                 0.8717,                0.71771,                 0.7977,                0.58378,                 1.1621,                0.81377,                 1.3287,             0.00054478,             0.00054478,             0.00054478
                     71,                 0.8727,                0.71959,                 1.1653,                0.88364,                0.71182,                0.79952,                0.58399,                 1.1588,                0.80589,                 1.3185,             0.00052827,             0.00052827,             0.00052827
                     72,                0.85448,                0.70398,                 1.1567,                0.87798,                0.71134,                0.79578,                0.58432,                 1.1551,                0.81139,                 1.3224,             0.00051177,             0.00051177,             0.00051177
                     73,                0.86836,                0.72009,                 1.1634,                0.86961,                0.71828,                0.79484,                0.58304,                  1.158,                0.80882,                 1.3186,             0.00049527,             0.00049527,             0.00049527
                     74,                  0.878,                0.71359,                 1.1634,                0.86926,                0.71519,                0.79567,                0.58491,                  1.154,                 0.8081,                 1.3157,             0.00047876,             0.00047876,             0.00047876
                     75,                0.85966,                 0.7016,                 1.1575,                0.86882,                0.72097,                0.79741,                0.58576,                  1.153,                0.80996,                 1.3216,             0.00046226,             0.00046226,             0.00046226
                     76,                0.84908,                0.69304,                 1.1488,                0.86403,                0.72158,                0.79713,                0.58455,                 1.1536,                0.80784,                  1.323,             0.00044576,             0.00044576,             0.00044576
                     77,                0.86344,                0.70217,                 1.1543,                0.86176,                0.72152,                0.79779,                0.58711,                 1.1524,                0.79938,                 1.3164,             0.00042925,             0.00042925,             0.00042925
                     78,                0.85295,                0.68947,                 1.1491,                0.87284,                0.71838,                0.79918,                0.58821,                 1.1467,                0.79498,                 1.3162,             0.00041275,             0.00041275,             0.00041275
                     79,                0.86036,                0.69234,                  1.156,                0.87094,                0.72699,                0.79955,                0.58966,                 1.1473,                0.79787,                 1.3161,             0.00039625,             0.00039625,             0.00039625
                     80,                0.84085,                0.67859,                 1.1388,                0.87603,                0.71555,                0.79868,                0.59085,                 1.1399,                0.79265,                 1.3138,             0.00037974,             0.00037974,             0.00037974
                     81,                 0.8349,                0.67162,                 1.1422,                0.87893,                0.71382,                0.79975,                   0.59,                 1.1441,                0.79001,                  1.316,             0.00036324,             0.00036324,             0.00036324
                     82,                0.84682,                0.67693,                 1.1451,                0.87938,                0.71217,                0.79931,                 0.5893,                 1.1422,                0.78984,                 1.3154,             0.00034674,             0.00034674,             0.00034674
                     83,                0.83846,                0.66538,                 1.1436,                0.86908,                0.71869,                0.79929,                0.58893,                 1.1411,                0.78661,                 1.3106,             0.00033023,             0.00033023,             0.00033023
                     84,                0.83224,                0.66346,                 1.1387,                 0.8786,                0.71739,                0.80068,                0.59044,                 1.1392,                0.78335,                 1.3121,             0.00031373,             0.00031373,             0.00031373
                     85,                 0.8315,                 0.6552,                 1.1351,                0.87413,                0.72096,                0.80032,                0.59126,                 1.1416,                0.78252,                 1.3156,             0.00029723,             0.00029723,             0.00029723
                     86,                0.82003,                0.64644,                 1.1323,                0.88094,                0.71579,                0.79813,                0.59024,                 1.1415,                0.78467,                 1.3194,             0.00028072,             0.00028072,             0.00028072
                     87,                0.83948,                0.66592,                 1.1412,                0.87171,                0.72012,                0.79892,                0.59101,                 1.1387,                0.78146,                 1.3155,             0.00026422,             0.00026422,             0.00026422
                     88,                0.81367,                0.64404,                 1.1257,                 0.8754,                0.72259,                0.80088,                0.59098,                 1.1379,                0.78093,                  1.315,             0.00024772,             0.00024772,             0.00024772
                     89,                 0.8139,                 0.6366,                 1.1229,                0.87896,                0.71999,                0.80045,                0.59094,                  1.137,                0.77681,                 1.3127,             0.00023121,             0.00023121,             0.00023121
                     90,                0.82001,                0.65061,                 1.1307,                0.87563,                0.71856,                0.79992,                0.59034,                 1.1374,                0.78055,                 1.3132,             0.00021471,             0.00021471,             0.00021471
                     91,                0.83734,                0.59808,                 1.1411,                0.87031,                0.72513,                0.79946,                0.58905,                 1.1417,                0.77686,                 1.3166,             0.00019821,             0.00019821,             0.00019821
                     92,                0.81969,                0.57457,                 1.1304,                0.87211,                 0.7218,                0.79908,                 0.5903,                 1.1385,                0.77627,                 1.3142,              0.0001817,              0.0001817,              0.0001817
                     93,                 0.8165,                0.57213,                 1.1339,                0.87754,                0.71819,                0.79975,                0.59193,                 1.1354,                0.77152,                 1.3127,              0.0001652,              0.0001652,              0.0001652
                     94,                0.80793,                 0.5688,                 1.1244,                0.86734,                0.72832,                0.80003,                 0.5931,                  1.132,                0.77095,                 1.3121,              0.0001487,              0.0001487,              0.0001487
                     95,                0.80566,                 0.5655,                 1.1243,                0.87068,                0.73042,                 0.8019,                0.59414,                 1.1291,                0.76898,                 1.3109,             0.00013219,             0.00013219,             0.00013219
                     96,                0.80133,                0.55862,                 1.1244,                0.85886,                0.73647,                0.80039,                0.59443,                 1.1288,                0.76869,                 1.3117,             0.00011569,             0.00011569,             0.00011569
                     97,                0.79453,                0.55051,                 1.1165,                0.85832,                0.73826,                0.80103,                0.59481,                 1.1281,                0.76798,                 1.3096,             9.9187e-05,             9.9187e-05,             9.9187e-05
                     98,                0.79515,                0.54751,                 1.1195,                0.86354,                0.73339,                0.80178,                0.59493,                 1.1297,                0.76819,                 1.3127,             8.2683e-05,             8.2683e-05,             8.2683e-05
                     99,                0.78785,                0.54067,                 1.1145,                0.85859,                0.73662,                0.80158,                0.59482,                 1.1311,                0.76784,                 1.3132,              6.618e-05,              6.618e-05,              6.618e-05
                    100,                 0.7884,                0.53604,                 1.1094,                0.85893,                0.73486,                0.80107,                0.59484,                 1.1324,                0.76705,                 1.3134,             4.9677e-05,             4.9677e-05,             4.9677e-05
